8.062744140625000000e-01,7.659912109375000000e-02,7.354736328125000000e-02,1.711730957031250000e+00,1.461486816406250000e+00
8.074951171875000000e-01,7.720947265625000000e-02,7.354736328125000000e-02,1.712036132812500000e+00,1.458740234375000000e+00
8.065795898437500000e-01,7.629394531250000000e-02,7.232666015625000000e-02,1.710815429687500000e+00,1.469726562500000000e+00
8.071899414062500000e-01,7.598876953125000000e-02,7.629394531250000000e-02,1.710815429687500000e+00,1.455078125000000000e+00
8.081054687500000000e-01,7.781982421875000000e-02,7.324218750000000000e-02,1.719970703125000000e+00,1.459350585937500000e+00
8.081054687500000000e-01,7.720947265625000000e-02,7.385253906250000000e-02,1.710205078125000000e+00,1.457214355468750000e+00
8.071899414062500000e-01,7.568359375000000000e-02,7.446289062500000000e-02,1.710510253906250000e+00,1.460266113281250000e+00
8.065795898437500000e-01,7.598876953125000000e-02,7.202148437500000000e-02,1.710815429687500000e+00,1.467895507812500000e+00
8.065795898437500000e-01,7.751464843750000000e-02,7.385253906250000000e-02,1.710815429687500000e+00,1.454162597656250000e+00
8.065795898437500000e-01,7.781982421875000000e-02,7.385253906250000000e-02,1.720581054687500000e+00,1.458740234375000000e+00
8.059692382812500000e-01,7.629394531250000000e-02,7.354736328125000000e-02,1.709899902343750000e+00,1.457824707031250000e+00
8.078002929687500000e-01,7.415771484375000000e-02,7.293701171875000000e-02,1.710205078125000000e+00,1.457824707031250000e+00
8.065795898437500000e-01,7.690429687500000000e-02,7.385253906250000000e-02,1.711120605468750000e+00,1.464538574218750000e+00
8.068847656250000000e-01,7.659912109375000000e-02,7.385253906250000000e-02,1.710815429687500000e+00,1.453552246093750000e+00
8.071899414062500000e-01,7.629394531250000000e-02,7.354736328125000000e-02,1.720275878906250000e+00,1.458740234375000000e+00
8.074951171875000000e-01,7.720947265625000000e-02,7.293701171875000000e-02,1.709289550781250000e+00,1.456298828125000000e+00
8.062744140625000000e-01,7.751464843750000000e-02,7.476806640625000000e-02,1.710815429687500000e+00,1.459960937500000000e+00
8.065795898437500000e-01,7.659912109375000000e-02,7.385253906250000000e-02,1.709899902343750000e+00,1.461486816406250000e+00
8.065795898437500000e-01,7.568359375000000000e-02,7.232666015625000000e-02,1.710205078125000000e+00,1.452636718750000000e+00
8.062744140625000000e-01,7.720947265625000000e-02,7.446289062500000000e-02,1.709289550781250000e+00,1.458435058593750000e+00
8.068847656250000000e-01,7.629394531250000000e-02,7.415771484375000000e-02,1.709899902343750000e+00,1.458129882812500000e+00
8.065795898437500000e-01,7.659912109375000000e-02,7.232666015625000000e-02,1.711425781250000000e+00,1.458129882812500000e+00
8.071899414062500000e-01,7.659912109375000000e-02,7.476806640625000000e-02,1.711120605468750000e+00,1.449584960937500000e+00
8.087158203125000000e-01,7.720947265625000000e-02,7.385253906250000000e-02,1.712036132812500000e+00,1.451721191406250000e+00
8.084106445312500000e-01,7.659912109375000000e-02,7.354736328125000000e-02,1.708679199218750000e+00,1.458740234375000000e+00
8.081054687500000000e-01,7.720947265625000000e-02,7.385253906250000000e-02,1.709899902343750000e+00,1.458435058593750000e+00
8.081054687500000000e-01,7.690429687500000000e-02,7.415771484375000000e-02,1.708679199218750000e+00,1.458435058593750000e+00
8.245849609375000000e-01,7.720947265625000000e-02,7.385253906250000000e-02,1.708984375000000000e+00,1.456909179687500000e+00
8.081054687500000000e-01,7.751464843750000000e-02,7.415771484375000000e-02,1.709289550781250000e+00,1.452026367187500000e+00
